datetime,Rain_Gage_at_Lake_Johnson_354546078422045_lag2,Walnut_Creek_at_Buck_Jones_Road_02087337_lag1,Walnut_Creek_at_South_Wilmington_St_0208734795_lag1,Walnut_Creek_at_Trailwood_Drive_0208734210_lag1,target_south_state_t,Walnut_Creek_at_South_State_Street_0208735460_lag1,Walnut_Creek_at_South_State_Street_0208735460_lag2,Walnut_Creek_at_South_State_Street_0208735460_lag3,Walnut_Creek_at_South_State_Street_0208735460_lag4,Walnut_Creek_at_South_State_Street_0208735460_lag5,Walnut_Creek_at_South_State_Street_0208735460_lag6
2024-07-22 21:00:00,0.0033333333333333,141.95833333333334,63.309090909090905,54.84166666666667,2.575,2.460833333333333,2.4883333333333333,2.5075,2.52,2.533333333333333,2.5508333333333333
2024-07-22 22:00:00,0.0025,154.71666666666667,65.83333333333333,80.0,4.4975,2.575,2.460833333333333,2.4883333333333333,2.5075,2.52,2.533333333333333
2024-07-22 23:00:00,0.0141666666666666,63.25,85.39166666666667,87.78333333333335,4.015,4.4975,2.575,2.460833333333333,2.4883333333333333,2.5075,2.52
2024-07-23 00:00:00,0.0,48.96666666666667,98.19166666666666,75.76666666666667,3.335833333333333,4.015,4.4975,2.575,2.460833333333333,2.4883333333333333,2.5075
2024-07-23 01:00:00,0.0,35.44166666666667,101.91666666666669,70.0,3.1016666666666666,3.335833333333333,4.015,4.4975,2.575,2.460833333333333,2.4883333333333333
2024-07-23 02:00:00,0.0,27.925,98.55,65.3,2.965,3.1016666666666666,3.335833333333333,4.015,4.4975,2.575,2.460833333333333
2024-07-23 03:00:00,0.0,23.366666666666664,95.75,60.16666666666666,2.8800000000000003,2.965,3.1016666666666666,3.335833333333333,4.015,4.4975,2.575
2024-07-23 04:00:00,0.0,20.3,93.33333333333331,55.28333333333333,2.8225,2.8800000000000003,2.965,3.1016666666666666,3.335833333333333,4.015,4.4975
2024-07-23 05:00:00,0.0,18.175,89.40833333333335,51.083333333333336,2.76,2.8225,2.8800000000000003,2.965,3.1016666666666666,3.335833333333333,4.015
2024-07-23 06:00:00,0.0,16.041666666666668,85.61666666666667,46.75833333333333,2.710833333333333,2.76,2.8225,2.8800000000000003,2.965,3.1016666666666666,3.335833333333333
2024-07-23 07:00:00,0.0,14.35,82.11666666666666,42.86666666666667,2.6625,2.710833333333333,2.76,2.8225,2.8800000000000003,2.965,3.1016666666666666
2024-07-23 08:00:00,0.0,12.733333333333334,78.41666666666667,39.44166666666666,2.6183333333333336,2.6625,2.710833333333333,2.76,2.8225,2.8800000000000003,2.965
2024-07-23 09:00:00,0.0,11.05,75.00833333333334,36.16666666666666,2.575,2.6183333333333336,2.6625,2.710833333333333,2.76,2.8225,2.8800000000000003
2024-07-23 10:00:00,0.0,9.634166666666667,71.8,33.15,2.535,2.575,2.6183333333333336,2.6625,2.710833333333333,2.76,2.8225
2024-07-23 11:00:00,0.0,8.41,69.14999999999999,30.525,2.4933333333333336,2.535,2.575,2.6183333333333336,2.6625,2.710833333333333,2.76
2024-07-23 12:00:00,0.0,7.415833333333333,65.425,28.375,2.4533333333333336,2.4933333333333336,2.535,2.575,2.6183333333333336,2.6625,2.710833333333333
2024-07-23 13:00:00,0.0,6.671666666666667,61.85833333333333,26.825,2.4033333333333333,2.4533333333333336,2.4933333333333336,2.535,2.575,2.6183333333333336,2.6625
2024-07-23 14:00:00,0.0,5.865833333333334,58.46666666666667,25.59166666666667,2.3583333333333334,2.4033333333333333,2.4533333333333336,2.4933333333333336,2.535,2.575,2.6183333333333336
2024-07-23 15:00:00,0.0,5.27,55.43333333333333,24.28333333333333,2.325833333333333,2.3583333333333334,2.4033333333333333,2.4533333333333336,2.4933333333333336,2.535,2.575
2024-07-23 16:00:00,0.0,4.914166666666667,52.575,23.241666666666664,2.306666666666666,2.325833333333333,2.3583333333333334,2.4033333333333333,2.4533333333333336,2.4933333333333336,2.535
2024-07-23 17:00:00,0.0,4.710833333333333,50.05833333333334,22.2,2.283333333333333,2.306666666666666,2.325833333333333,2.3583333333333334,2.4033333333333333,2.4533333333333336,2.4933333333333336
2024-07-23 18:00:00,0.0,4.286666666666666,47.375,20.95833333333333,2.265833333333333,2.283333333333333,2.306666666666666,2.325833333333333,2.3583333333333334,2.4033333333333333,2.4533333333333336
2024-07-23 19:00:00,0.0,3.7025,44.84166666666667,19.933333333333334,2.2391666666666667,2.265833333333333,2.283333333333333,2.306666666666666,2.325833333333333,2.3583333333333334,2.4033333333333333
2024-07-23 20:00:00,0.0,3.45,42.675,19.15833333333333,2.23,2.2391666666666667,2.265833333333333,2.283333333333333,2.306666666666666,2.325833333333333,2.3583333333333334
2024-07-23 21:00:00,0.0,3.1299999999999994,41.85833333333333,18.433333333333334,3.458333333333333,2.23,2.2391666666666667,2.265833333333333,2.283333333333333,2.306666666666666,2.325833333333333
2024-07-23 22:00:00,0.0,28.799166666666668,66.21666666666667,17.724999999999998,3.2758333333333334,3.458333333333333,2.23,2.2391666666666667,2.265833333333333,2.283333333333333,2.306666666666666
2024-07-23 23:00:00,0.0,22.241666666666664,68.125,17.150000000000002,2.748333333333333,3.2758333333333334,3.458333333333333,2.23,2.2391666666666667,2.265833333333333,2.283333333333333
2024-07-24 00:00:00,0.0,16.05,54.175,17.1,2.51,2.748333333333333,3.2758333333333334,3.458333333333333,2.23,2.2391666666666667,2.265833333333333
2024-07-24 01:00:00,0.0,12.033333333333331,47.775,16.900000000000002,2.3833333333333333,2.51,2.748333333333333,3.2758333333333334,3.458333333333333,2.23,2.2391666666666667
2024-07-24 02:00:00,0.0,8.751666666666667,42.21666666666667,16.366666666666667,2.295,2.3833333333333333,2.51,2.748333333333333,3.2758333333333334,3.458333333333333,2.23
2024-07-24 03:00:00,0.0,6.741666666666667,38.53333333333333,15.7,2.240833333333333,2.295,2.3833333333333333,2.51,2.748333333333333,3.2758333333333334,3.458333333333333
2024-07-24 04:00:00,0.0,5.540833333333333,35.93333333333333,15.125,2.2516666666666665,2.240833333333333,2.295,2.3833333333333333,2.51,2.748333333333333,3.2758333333333334
2024-07-24 05:00:00,0.0091666666666666,109.20333333333332,35.88333333333333,54.75833333333333,5.009166666666666,2.2516666666666665,2.240833333333333,2.295,2.3833333333333333,2.51,2.748333333333333
2024-07-24 06:00:00,0.0141666666666666,205.83333333333331,147.41666666666666,124.5,6.658333333333334,5.009166666666666,2.2516666666666665,2.240833333333333,2.295,2.3833333333333333,2.51
2024-07-24 07:00:00,0.0108333333333333,113.8,215.25,150.75,5.422499999999999,6.658333333333334,5.009166666666666,2.2516666666666665,2.240833333333333,2.295,2.3833333333333333
2024-07-24 08:00:00,0.0,57.15,187.41666666666663,102.475,4.345,5.422499999999999,6.658333333333334,5.009166666666666,2.2516666666666665,2.240833333333333,2.295
2024-07-24 09:00:00,0.0,38.60833333333333,160.66666666666666,88.875,3.811666666666667,4.345,5.422499999999999,6.658333333333334,5.009166666666666,2.2516666666666665,2.240833333333333
2024-07-24 10:00:00,0.0041666666666666,33.7,152.5,83.85000000000001,3.625833333333333,3.811666666666667,4.345,5.422499999999999,6.658333333333334,5.009166666666666,2.2516666666666665
2024-07-24 11:00:00,0.0,35.583333333333336,147.25,79.38333333333334,3.4975,3.625833333333333,3.811666666666667,4.345,5.422499999999999,6.658333333333334,5.009166666666666
2024-07-24 12:00:00,0.0,29.183333333333334,139.41666666666666,72.41666666666667,3.3016666666666663,3.4975,3.625833333333333,3.811666666666667,4.345,5.422499999999999,6.658333333333334
2024-07-24 13:00:00,0.0,23.98333333333333,128.0,68.0,3.1525,3.3016666666666663,3.4975,3.625833333333333,3.811666666666667,4.345,5.422499999999999
2024-07-24 14:00:00,0.0,20.7,119.08333333333331,62.583333333333336,3.0525,3.1525,3.3016666666666663,3.4975,3.625833333333333,3.811666666666667,4.345
2024-07-24 15:00:00,0.0,18.33333333333333,112.33333333333331,57.18333333333334,2.965,3.0525,3.1525,3.3016666666666663,3.4975,3.625833333333333,3.811666666666667
2024-07-24 16:00:00,0.0,16.650000000000002,106.25,52.49166666666667,2.891666666666667,2.965,3.0525,3.1525,3.3016666666666663,3.4975,3.625833333333333
2024-07-24 17:00:00,0.0,14.816666666666668,100.38333333333333,47.88333333333333,2.8183333333333334,2.891666666666667,2.965,3.0525,3.1525,3.3016666666666663,3.4975
2024-07-24 18:00:00,0.0,12.941666666666668,94.73333333333332,43.675,2.7550000000000003,2.8183333333333334,2.891666666666667,2.965,3.0525,3.1525,3.3016666666666663
2024-07-24 19:00:00,0.0,10.830833333333333,89.51666666666667,39.525,2.703333333333333,2.7550000000000003,2.8183333333333334,2.891666666666667,2.965,3.0525,3.1525
2024-07-24 20:00:00,0.0,9.224166666666669,84.81818181818181,35.891666666666666,2.6525,2.703333333333333,2.7550000000000003,2.8183333333333334,2.891666666666667,2.965,3.0525
2024-07-24 21:00:00,0.0,8.477500000000001,79.88333333333334,32.858333333333334,2.6016666666666666,2.6525,2.703333333333333,2.7550000000000003,2.8183333333333334,2.891666666666667,2.965
2024-07-24 22:00:00,0.0,6.98,75.04166666666667,29.925,2.5508333333333333,2.6016666666666666,2.6525,2.703333333333333,2.7550000000000003,2.8183333333333334,2.891666666666667
2024-07-24 23:00:00,0.0,5.703333333333333,71.74166666666666,27.825,2.5058333333333334,2.5508333333333333,2.6016666666666666,2.6525,2.703333333333333,2.7550000000000003,2.8183333333333334
2024-07-25 00:00:00,0.0,5.015833333333333,68.14999999999999,26.45833333333333,2.4658333333333333,2.5058333333333334,2.5508333333333333,2.6016666666666666,2.6525,2.703333333333333,2.7550000000000003
2024-07-25 01:00:00,0.0,4.566666666666666,64.11666666666666,25.200000000000003,2.4258333333333333,2.4658333333333333,2.5058333333333334,2.5508333333333333,2.6016666666666666,2.6525,2.703333333333333
2024-07-25 02:00:00,0.0,4.1,60.125,23.95833333333333,2.388333333333333,2.4258333333333333,2.4658333333333333,2.5058333333333334,2.5508333333333333,2.6016666666666666,2.6525
2024-07-25 03:00:00,0.0,3.7466666666666666,56.833333333333336,22.98333333333333,2.3516666666666666,2.388333333333333,2.4258333333333333,2.4658333333333333,2.5058333333333334,2.5508333333333333,2.6016666666666666
2024-07-25 04:00:00,0.0,3.53,53.75,22.075,2.3158333333333334,2.3516666666666666,2.388333333333333,2.4258333333333333,2.4658333333333333,2.5058333333333334,2.5508333333333333
2024-07-25 05:00:00,0.0,3.09,50.75,21.216666666666665,2.2841666666666667,2.3158333333333334,2.3516666666666666,2.388333333333333,2.4258333333333333,2.4658333333333333,2.5058333333333334
2024-07-25 06:00:00,0.0,2.94,48.15,20.425,2.2525,2.2841666666666667,2.3158333333333334,2.3516666666666666,2.388333333333333,2.4258333333333333,2.4658333333333333
2024-07-25 07:00:00,0.0,2.64,45.6,19.741666666666667,2.226666666666667,2.2525,2.2841666666666667,2.3158333333333334,2.3516666666666666,2.388333333333333,2.4258333333333333
2024-07-25 08:00:00,0.0,2.506666666666667,43.18333333333334,19.066666666666663,2.205833333333333,2.226666666666667,2.2525,2.2841666666666667,2.3158333333333334,2.3516666666666666,2.388333333333333
2024-07-25 09:00:00,0.0025,2.24,41.63333333333333,18.75,2.209166666666667,2.205833333333333,2.226666666666667,2.2525,2.2841666666666667,2.3158333333333334,2.3516666666666666
2024-07-25 10:00:00,0.0041666666666666,13.448333333333332,42.69166666666666,19.041666666666668,2.3475,2.209166666666667,2.205833333333333,2.226666666666667,2.2525,2.2841666666666667,2.3158333333333334
2024-07-25 11:00:00,0.0033333333333333,17.883333333333336,43.0,20.008333333333336,2.3183333333333334,2.3475,2.209166666666667,2.205833333333333,2.226666666666667,2.2525,2.2841666666666667
2024-07-25 12:00:00,0.0,15.65,41.71666666666667,18.925,2.2666666666666666,2.3183333333333334,2.3475,2.209166666666667,2.205833333333333,2.226666666666667,2.2525
2024-07-25 13:00:00,0.0,11.9,39.48333333333333,18.216666666666665,2.2325000000000004,2.2666666666666666,2.3183333333333334,2.3475,2.209166666666667,2.205833333333333,2.226666666666667
2024-07-25 14:00:00,0.0008333333333333,15.675,39.266666666666666,18.366666666666664,2.22,2.2325000000000004,2.2666666666666666,2.3183333333333334,2.3475,2.209166666666667,2.205833333333333
2024-07-25 15:00:00,0.0058333333333333,22.075,38.46666666666666,19.725,2.225,2.22,2.2325000000000004,2.2666666666666666,2.3183333333333334,2.3475,2.209166666666667
2024-07-25 16:00:00,0.0,20.75,37.6,19.98333333333333,2.2541666666666664,2.225,2.22,2.2325000000000004,2.2666666666666666,2.3183333333333334,2.3475
2024-07-25 17:00:00,0.0,17.525000000000002,36.79166666666666,19.525,2.2275,2.2541666666666664,2.225,2.22,2.2325000000000004,2.2666666666666666,2.3183333333333334
2024-07-25 18:00:00,0.0,13.125,36.5,19.916666666666668,2.2,2.2275,2.2541666666666664,2.225,2.22,2.2325000000000004,2.2666666666666666
2024-07-25 19:00:00,0.0,22.45833333333333,38.208333333333336,25.558333333333334,5.880833333333334,2.2,2.2275,2.2541666666666664,2.225,2.22,2.2325000000000004
2024-07-25 20:00:00,0.0541666666666666,59.833333333333336,333.2916666666667,274.5833333333333,7.145833333333333,5.880833333333334,2.2,2.2275,2.2541666666666664,2.225,2.22
2024-07-25 21:00:00,0.0141666666666666,58.91666666666666,405.8333333333333,175.33333333333334,6.145,7.145833333333333,5.880833333333334,2.2,2.2275,2.2541666666666664,2.225
2024-07-25 22:00:00,0.0,56.55,303.5833333333333,115.83333333333331,5.045,6.145,7.145833333333333,5.880833333333334,2.2,2.2275,2.2541666666666664
2024-07-25 23:00:00,0.0,44.34166666666667,242.75,104.58333333333331,4.358333333333333,5.045,6.145,7.145833333333333,5.880833333333334,2.2,2.2275
2024-07-26 00:00:00,0.0,32.96666666666667,211.75,95.83333333333331,3.985,4.358333333333333,5.045,6.145,7.145833333333333,5.880833333333334,2.2
2024-07-26 01:00:00,0.0,26.75,188.5,87.65833333333335,3.7158333333333338,3.985,4.358333333333333,5.045,6.145,7.145833333333333,5.880833333333334
2024-07-26 02:00:00,0.0,22.6,168.58333333333334,80.75833333333334,3.529166666666667,3.7158333333333338,3.985,4.358333333333333,5.045,6.145,7.145833333333333
2024-07-26 03:00:00,0.0,19.816666666666663,153.0,74.22500000000001,3.3975000000000004,3.529166666666667,3.7158333333333338,3.985,4.358333333333333,5.045,6.145
2024-07-26 04:00:00,0.0,17.575,141.25,68.66666666666667,3.2825,3.3975000000000004,3.529166666666667,3.7158333333333338,3.985,4.358333333333333,5.045
2024-07-26 05:00:00,0.0,15.341666666666669,131.41666666666666,63.01666666666667,3.189166666666667,3.2825,3.3975000000000004,3.529166666666667,3.7158333333333338,3.985,4.358333333333333
2024-07-26 06:00:00,0.0,13.641666666666666,122.41666666666669,57.40833333333333,3.1075,3.189166666666667,3.2825,3.3975000000000004,3.529166666666667,3.7158333333333338,3.985
2024-07-26 07:00:00,0.0,11.683333333333332,114.41666666666669,52.35,3.0341666666666662,3.1075,3.189166666666667,3.2825,3.3975000000000004,3.529166666666667,3.7158333333333338
2024-07-26 08:00:00,0.0,10.185,106.58333333333331,47.7,2.966666666666667,3.0341666666666662,3.1075,3.189166666666667,3.2825,3.3975000000000004,3.529166666666667
2024-07-26 09:00:00,0.0,8.883333333333333,99.53333333333336,43.53333333333333,2.901666666666667,2.966666666666667,3.0341666666666662,3.1075,3.189166666666667,3.2825,3.3975000000000004
2024-07-26 10:00:00,0.0,7.810833333333334,93.55,39.73333333333333,2.8441666666666667,2.901666666666667,2.966666666666667,3.0341666666666662,3.1075,3.189166666666667,3.2825
2024-07-26 11:00:00,0.0,6.8566666666666665,88.00833333333334,36.40833333333333,2.79,2.8441666666666667,2.901666666666667,2.966666666666667,3.0341666666666662,3.1075,3.189166666666667
2024-07-26 12:00:00,0.0,6.2075,82.29166666666667,33.550000000000004,2.7433333333333336,2.79,2.8441666666666667,2.901666666666667,2.966666666666667,3.0341666666666662,3.1075
2024-07-26 13:00:00,0.0,5.540833333333333,77.3,30.941666666666663,2.6941666666666664,2.7433333333333336,2.79,2.8441666666666667,2.901666666666667,2.966666666666667,3.0341666666666662
2024-07-26 14:00:00,0.0,5.015833333333333,72.61666666666666,28.625,2.6491666666666664,2.6941666666666664,2.7433333333333336,2.79,2.8441666666666667,2.901666666666667,2.966666666666667
2024-07-26 15:00:00,0.0,4.613333333333333,69.075,27.058333333333334,2.606666666666667,2.6491666666666664,2.6941666666666664,2.7433333333333336,2.79,2.8441666666666667,2.901666666666667
2024-07-26 16:00:00,0.0,4.1,65.77499999999999,25.73333333333333,2.5658333333333334,2.606666666666667,2.6491666666666664,2.6941666666666664,2.7433333333333336,2.79,2.8441666666666667
2024-07-26 17:00:00,0.0,3.7025,61.79166666666666,24.383333333333336,2.5325,2.5658333333333334,2.606666666666667,2.6491666666666664,2.6941666666666664,2.7433333333333336,2.79
2024-07-26 18:00:00,0.0,3.57,58.18333333333334,23.34166666666667,2.495,2.5325,2.5658333333333334,2.606666666666667,2.6491666666666664,2.6941666666666664,2.7433333333333336
2024-07-26 19:00:00,0.0,3.45,54.73636363636364,22.383333333333336,2.4541666666666666,2.495,2.5325,2.5658333333333334,2.606666666666667,2.6491666666666664,2.6941666666666664
2024-07-26 20:00:00,0.0,3.0525,50.75,21.308333333333334,2.419166666666667,2.4541666666666666,2.495,2.5325,2.5658333333333334,2.606666666666667,2.6491666666666664
2024-07-26 21:00:00,0.0,2.6775,48.55833333333333,20.55,2.385,2.419166666666667,2.4541666666666666,2.495,2.5325,2.5658333333333334,2.606666666666667
2024-07-26 22:00:00,0.0,2.4733333333333336,46.075,19.85,2.355,2.385,2.419166666666667,2.4541666666666666,2.495,2.5325,2.5658333333333334
2024-07-26 23:00:00,0.0,2.24,43.79166666666666,19.21666666666667,2.325833333333333,2.355,2.385,2.419166666666667,2.4541666666666666,2.495,2.5325
2024-07-27 00:00:00,0.0,1.9316666666666664,41.583333333333336,18.65,2.2975,2.325833333333333,2.355,2.385,2.419166666666667,2.4541666666666666,2.495
2024-07-27 01:00:00,0.0,1.87,39.63333333333333,18.05,2.268333333333333,2.2975,2.325833333333333,2.355,2.385,2.419166666666667,2.4541666666666666
2024-07-27 02:00:00,0.0,1.6224999999999998,37.96666666666666,17.441666666666666,2.245833333333333,2.268333333333333,2.2975,2.325833333333333,2.355,2.385,2.419166666666667
2024-07-27 03:00:00,0.0,1.54,36.275,16.8,2.2208333333333337,2.245833333333333,2.268333333333333,2.2975,2.325833333333333,2.355,2.385
2024-07-27 04:00:00,0.0,1.4916666666666665,34.666666666666664,15.866666666666667,2.1991666666666667,2.2208333333333337,2.245833333333333,2.268333333333333,2.2975,2.325833333333333,2.355
2024-07-27 05:00:00,0.0,1.25,33.208333333333336,14.983333333333334,2.18,2.1991666666666667,2.2208333333333337,2.245833333333333,2.268333333333333,2.2975,2.325833333333333
2024-07-27 06:00:00,0.0,1.25,31.70833333333333,14.333333333333334,2.1625,2.18,2.1991666666666667,2.2208333333333337,2.245833333333333,2.268333333333333,2.2975
2024-07-27 07:00:00,0.0,1.25,30.541666666666668,13.558333333333332,2.143333333333333,2.1625,2.18,2.1991666666666667,2.2208333333333337,2.245833333333333,2.268333333333333
2024-07-27 08:00:00,0.0,1.1033333333333333,29.38333333333333,12.95,2.1275,2.143333333333333,2.1625,2.18,2.1991666666666667,2.2208333333333337,2.245833333333333
2024-07-27 09:00:00,0.0,1.03,28.308333333333334,12.325,2.1125000000000003,2.1275,2.143333333333333,2.1625,2.18,2.1991666666666667,2.2208333333333337
2024-07-27 10:00:00,0.0,1.03,27.05,11.8,2.0975,2.1125000000000003,2.1275,2.143333333333333,2.1625,2.18,2.1991666666666667
2024-07-27 11:00:00,0.0,1.03,26.191666666666663,11.2,2.080833333333333,2.0975,2.1125000000000003,2.1275,2.143333333333333,2.1625,2.18
2024-07-27 12:00:00,0.0,1.03,25.15,10.75,2.0625,2.080833333333333,2.0975,2.1125000000000003,2.1275,2.143333333333333,2.1625
2024-07-27 13:00:00,0.0,0.925,24.35,10.1775,2.0383333333333336,2.0625,2.080833333333333,2.0975,2.1125000000000003,2.1275,2.143333333333333
2024-07-27 14:00:00,0.0,0.85,23.5,9.73,2.018333333333333,2.0383333333333336,2.0625,2.080833333333333,2.0975,2.1125000000000003,2.1275
2024-07-27 15:00:00,0.0,0.85,22.6,9.155,2.0041666666666664,2.018333333333333,2.0383333333333336,2.0625,2.080833333333333,2.0975,2.1125000000000003
2024-07-27 16:00:00,0.0,0.8358333333333333,21.85,8.545,1.9916666666666665,2.0041666666666664,2.018333333333333,2.0383333333333336,2.0625,2.080833333333333,2.0975
2024-07-27 17:00:00,0.0,0.7366666666666667,21.1,8.040833333333333,1.9841666666666664,1.9916666666666665,2.0041666666666664,2.018333333333333,2.0383333333333336,2.0625,2.080833333333333
2024-07-27 18:00:00,0.0,0.68,20.10833333333333,6.94,1.9891666666666667,1.9841666666666664,1.9916666666666665,2.0041666666666664,2.018333333333333,2.0383333333333336,2.0625
2024-07-27 19:00:00,0.0,0.68,19.883333333333333,6.2316666666666665,1.981666666666667,1.9891666666666667,1.9841666666666664,1.9916666666666665,2.0041666666666664,2.018333333333333,2.0383333333333336
2024-07-27 20:00:00,0.0,0.655,18.975,5.800833333333333,1.9683333333333333,1.981666666666667,1.9891666666666667,1.9841666666666664,1.9916666666666665,2.0041666666666664,2.018333333333333
2024-07-27 21:00:00,0.0,0.5425000000000001,18.275,5.416666666666667,1.9591666666666665,1.9683333333333333,1.981666666666667,1.9891666666666667,1.9841666666666664,1.9916666666666665,2.0041666666666664
2024-07-27 22:00:00,0.0,0.53,17.65,5.0675,1.9508333333333332,1.9591666666666665,1.9683333333333333,1.981666666666667,1.9891666666666667,1.9841666666666664,1.9916666666666665
2024-07-27 23:00:00,0.0,0.53,17.025,4.82,1.9433333333333331,1.9508333333333332,1.9591666666666665,1.9683333333333333,1.981666666666667,1.9891666666666667,1.9841666666666664
2024-07-28 00:00:00,0.0,0.49,16.48333333333333,4.680000000000001,1.9341666666666668,1.9433333333333331,1.9508333333333332,1.9591666666666665,1.9683333333333333,1.981666666666667,1.9891666666666667
2024-07-28 01:00:00,0.0,0.47,15.983333333333334,4.4991666666666665,1.923333333333333,1.9341666666666668,1.9433333333333331,1.9508333333333332,1.9591666666666665,1.9683333333333333,1.981666666666667
2024-07-28 02:00:00,0.0,0.47,15.525,4.37,1.9175,1.923333333333333,1.9341666666666668,1.9433333333333331,1.9508333333333332,1.9591666666666665,1.9683333333333333
2024-07-28 03:00:00,0.0,0.47,15.033333333333331,4.204999999999999,1.91,1.9175,1.923333333333333,1.9341666666666668,1.9433333333333331,1.9508333333333332,1.9591666666666665
2024-07-28 04:00:00,0.0,0.47,14.75,4.04,1.9075,1.91,1.9175,1.923333333333333,1.9341666666666668,1.9433333333333331,1.9508333333333332
2024-07-28 05:00:00,0.0,0.47,14.366666666666667,4.025,1.9,1.9075,1.91,1.9175,1.923333333333333,1.9341666666666668,1.9433333333333331
2024-07-28 06:00:00,0.0,0.47,14.016666666666666,3.875,1.8916666666666664,1.9,1.9075,1.91,1.9175,1.923333333333333,1.9341666666666668
2024-07-28 07:00:00,0.0,0.455,13.6,3.755,1.8825,1.8916666666666664,1.9,1.9075,1.91,1.9175,1.923333333333333
2024-07-28 08:00:00,0.0,0.43,13.233333333333333,3.626666666666667,1.8791666666666664,1.8825,1.8916666666666664,1.9,1.9075,1.91,1.9175
2024-07-28 09:00:00,0.0,0.42,12.966666666666669,3.4775000000000005,1.87,1.8791666666666664,1.8825,1.8916666666666664,1.9,1.9075,1.91
2024-07-28 10:00:00,0.0,0.41,12.666666666666666,3.364166666666667,1.86,1.87,1.8791666666666664,1.8825,1.8916666666666664,1.9,1.9075
2024-07-28 11:00:00,0.0,0.41,12.4,3.2625,1.8591666666666669,1.86,1.87,1.8791666666666664,1.8825,1.8916666666666664,1.9
2024-07-28 12:00:00,0.0,0.41,11.941666666666668,3.2000000000000006,1.845,1.8591666666666669,1.86,1.87,1.8791666666666664,1.8825,1.8916666666666664
2024-07-28 13:00:00,0.0,0.41,11.6,3.1875,1.8258333333333332,1.845,1.8591666666666669,1.86,1.87,1.8791666666666664,1.8825
2024-07-28 14:00:00,0.0,0.41,11.375,3.0625,1.8125,1.8258333333333332,1.845,1.8591666666666669,1.86,1.87,1.8791666666666664
2024-07-28 15:00:00,0.0,0.41,11.199999999999998,2.8766666666666665,1.8166666666666669,1.8125,1.8258333333333332,1.845,1.8591666666666669,1.86,1.87
2024-07-28 16:00:00,0.0,0.41,11.033333333333331,2.806666666666666,1.8125,1.8166666666666669,1.8125,1.8258333333333332,1.845,1.8591666666666669,1.86
2024-07-28 17:00:00,0.0,0.41,10.5,2.725,1.8166666666666669,1.8125,1.8166666666666669,1.8125,1.8258333333333332,1.845,1.8591666666666669
2024-07-28 18:00:00,0.0,0.41,10.466666666666669,2.4483333333333337,1.82,1.8166666666666669,1.8125,1.8166666666666669,1.8125,1.8258333333333332,1.845
2024-07-28 19:00:00,0.0,0.41,8.17,2.1475,1.8158333333333327,1.82,1.8166666666666669,1.8125,1.8166666666666669,1.8125,1.8258333333333332
2024-07-28 20:00:00,0.0,0.375,8.01,2.035,1.8125,1.8158333333333327,1.82,1.8166666666666669,1.8125,1.8166666666666669,1.8125
2024-07-28 21:00:00,0.0,0.355,7.725833333333334,1.9516666666666664,1.8083333333333331,1.8125,1.8158333333333327,1.82,1.8166666666666669,1.8125,1.8166666666666669
2024-07-28 22:00:00,0.0,0.3499999999999999,7.493333333333333,1.8641666666666667,1.8008333333333333,1.8083333333333331,1.8125,1.8158333333333327,1.82,1.8166666666666669,1.8125
2024-07-28 23:00:00,0.0,0.3499999999999999,7.315,1.91,1.7983333333333336,1.8008333333333333,1.8083333333333331,1.8125,1.8158333333333327,1.82,1.8166666666666669
2024-07-29 00:00:00,0.0,0.3499999999999999,7.090833333333333,1.836666666666667,1.7908333333333335,1.7983333333333336,1.8008333333333333,1.8083333333333331,1.8125,1.8158333333333327,1.82
2024-07-29 01:00:00,0.0,0.3499999999999999,6.9,1.8,1.7866666666666668,1.7908333333333335,1.7983333333333336,1.8008333333333333,1.8083333333333331,1.8125,1.8158333333333327
2024-07-29 02:00:00,0.0,0.3349999999999999,6.808333333333333,1.775,1.785,1.7866666666666668,1.7908333333333335,1.7983333333333336,1.8008333333333333,1.8083333333333331,1.8125
2024-07-29 03:00:00,0.0,0.305,6.689166666666666,1.7416666666666665,1.7866666666666668,1.785,1.7866666666666668,1.7908333333333335,1.7983333333333336,1.8008333333333333,1.8083333333333331
2024-07-29 04:00:00,0.0,0.3,6.52,1.7,1.7825,1.7866666666666668,1.785,1.7866666666666668,1.7908333333333335,1.7983333333333336,1.8008333333333333
2024-07-29 05:00:00,0.0,0.29,6.4075,1.6625,1.778333333333333,1.7825,1.7866666666666668,1.785,1.7866666666666668,1.7908333333333335,1.7983333333333336
2024-07-29 06:00:00,0.0,0.29,6.25,1.6175,1.7700000000000002,1.778333333333333,1.7825,1.7866666666666668,1.785,1.7866666666666668,1.7908333333333335
2024-07-29 07:00:00,0.0,0.29,6.1825,1.61,1.7700000000000002,1.7700000000000002,1.778333333333333,1.7825,1.7866666666666668,1.785,1.7866666666666668
2024-07-29 08:00:00,0.0,0.29,5.98,1.61,1.7700000000000002,1.7700000000000002,1.7700000000000002,1.778333333333333,1.7825,1.7866666666666668,1.785
2024-07-29 09:00:00,0.0,0.29,5.98,1.61,1.7691666666666668,1.7700000000000002,1.7700000000000002,1.7700000000000002,1.778333333333333,1.7825,1.7866666666666668
2024-07-29 10:00:00,0.0,0.29,5.741666666666666,1.58,1.7608333333333333,1.7691666666666668,1.7700000000000002,1.7700000000000002,1.7700000000000002,1.778333333333333,1.7825
